player_id,nombre,competicion_raw,partidos_raw,goles_raw,asistencias_raw,amarillas_raw,rojas_raw,minutos_raw,extraccion_exitosa
336646,Akram Afif,AFC Champions League,10,1,5,2,-,951',True
336646,Akram Afif,Amir Cup,4,2,1,-,-,329',True
336646,Akram Afif,QSL Cup,-,-,-,-,-,-,True
336646,Akram Afif,TOTAL,36,18,18,5,-,"3,218'",True
336665,Sultan Al-Brake,Stars League,18,1,2,3,-,"1,435'",True
336665,Sultan Al-Brake,AFC Champions League,8,-,-,1,-,653',True
336665,Sultan Al-Brake,Amir Cup,3,-,1,-,-,270',True
336665,Sultan Al-Brake,QSL Cup,1,-,-,-,-,60',True
336665,Sultan Al-Brake,AFC CL Elite Qualif.,-,-,-,-,-,-,True
336665,Sultan Al-Brake,TOTAL,30,1,3,4,-,"2,418'",True
336667,Assim Madibo,Stars League,13,-,-,8,-,"1,089'",True
336667,Assim Madibo,Amir Cup,2,-,-,2,-,171',True
336667,Assim Madibo,QSL Cup,-,-,-,-,-,-,True
336667,Assim Madibo,TOTAL,15,-,-,10,-,"1,260'",True
338635,Hannes Delcroix,Super League,14,1,-,1,-,"1,155'",True
338635,Hannes Delcroix,Premier League 2,3,-,1,-,-,225',True
338635,Hannes Delcroix,Premier League Cup,2,-,-,-,-,180',True
338635,Hannes Delcroix,FA Cup,-,-,-,-,-,-,True
338635,Hannes Delcroix,Premier League,-,-,-,-,-,-,True
338635,Hannes Delcroix,National League Cup,-,-,-,-,-,-,True
338635,Hannes Delcroix,EFL Cup,-,-,-,-,-,-,True
338635,Hannes Delcroix,TOTAL,19,1,1,1,-,"1,560'",True
339314,Deniz Undav,Bundesliga,29,19,6,5,-,"2,249'",True
339314,Deniz Undav,Europa League,10,3,6,2,-,765',True
339314,Deniz Undav,DFB-Pokal,6,3,2,1,-,541',True
339314,Deniz Undav,DFL-Supercup,1,-,-,-,-,90',True
339314,Deniz Undav,TOTAL,46,25,14,8,-,"3,645'",True
339332,Noa Lang,Serie A,18,1,2,2,-,661',True
339332,Noa Lang,Süper Lig,13,-,3,2,-,704',True
339332,Noa Lang,UEFA Champions League,10,2,-,2,-,500',True
339332,Noa Lang,Türkiye Kupasi,2,-,-,-,-,135',True
339332,Noa Lang,Supercoppa Italiana,2,-,-,-,-,35',True
339332,Noa Lang,Italy Cup,1,-,-,-,-,16',True
339332,Noa Lang,TOTAL,46,3,5,6,-,"2,051'",True
339337,Armando Obispo,Eredivisie,17,2,-,1,-,807',True
339337,Armando Obispo,UEFA Champions League,6,-,-,1,-,322',True
339337,Armando Obispo,KNVB Beker,3,-,-,-,-,270',True
339337,Armando Obispo,Johan Cruijff Schaal,1,-,-,-,-,4',True
339337,Armando Obispo,TOTAL,27,2,-,2,-,"1,403'",True
339808,Theo Hernández,Saudi Pro League,31,5,3,7,-,"2,744'",True
339808,Theo Hernández,AFC Champions League,8,2,2,-,-,733',True
339808,Theo Hernández,King's Cup,5,2,1,-,-,330',True
339808,Theo Hernández,TOTAL,44,9,6,7,-,"3,807'",True
340303,Hamdy Fathy,Stars League,18,2,-,5,-,"1,483'",True
340303,Hamdy Fathy,Amir Cup,3,-,-,-,-,270',True
340303,Hamdy Fathy,QSL Cup,1,-,-,-,-,67',True
340303,Hamdy Fathy,TOTAL,22,2,-,5,-,"1,820'",True
340456,Noussair Mazraoui,Premier League,20,-,-,3,-,984',True
340456,Noussair Mazraoui,FA Cup,-,-,-,-,-,-,True
340456,Noussair Mazraoui,EFL Cup,-,-,-,-,-,-,True
340456,Noussair Mazraoui,TOTAL,20,-,-,3,-,984',True
340990,Alfie Jones,Championship,22,1,1,3,-,"1,886'",True
340990,Alfie Jones,EFL Cup,1,-,-,-,-,90',True
340990,Alfie Jones,Championship Play-Offs,-,-,-,-,-,-,True
340990,Alfie Jones,FA Cup,-,-,-,-,-,-,True
340990,Alfie Jones,TOTAL,23,1,1,3,-,"1,976'",True
341429,Davinson Sánchez,Süper Lig,30,1,-,6,-,"2,425'",True
341429,Davinson Sánchez,UEFA Champions League,11,1,-,3,-,"1,020'",True
341429,Davinson Sánchez,Türkiye Kupasi,2,-,-,-,-,115',True
341429,Davinson Sánchez,TFF Süper Kupa,2,-,-,1,-,124',True
341429,Davinson Sánchez,TOTAL,45,2,-,10,-,"3,684'",True
342046,Axel Tuanzebe,Premier League,14,1,-,1,-,"1,202'",True
342046,Axel Tuanzebe,EFL Cup,2,-,-,-,-,135',True
342046,Axel Tuanzebe,FA Cup,-,-,-,-,-,-,True
342046,Axel Tuanzebe,TOTAL,16,1,-,1,-,"1,337'",True
342229,Kylian Mbappé,LaLiga,31,25,5,3,-,"2,606'",True
342229,Kylian Mbappé,UEFA Champions League,11,15,1,2,-,911',True
342229,Kylian Mbappé,Copa del Rey,1,2,1,-,-,90',True
342229,Kylian Mbappé,Supercopa,1,-,-,-,-,14',True
342229,Kylian Mbappé,TOTAL,44,42,7,5,-,"3,621'",True
342878,Yassin Fortuné,Liga Portugal 2,23,3,1,5,-,"1,248'",True
342878,Yassin Fortuné,Taça de Portugal,1,-,-,-,-,71',True
342878,Yassin Fortuné,TOTAL,24,3,1,5,-,"1,319'",True
343044,Payam Niazmand,Persian Gulf League,21,18,10,3,-,"1,890'",True
343044,Payam Niazmand,Hazfi Cup,1,1,-,-,-,120',True
343044,Payam Niazmand,Champions League Two Play-off,-,-,-,-,-,-,True
343044,Payam Niazmand,TOTAL,22,19,10,3,-,"2,010'",True
343052,Nicolas Pépé,LaLiga,36,8,10,4,-,"2,397'",True
343052,Nicolas Pépé,UEFA Champions League,8,-,1,1,-,611',True
343052,Nicolas Pépé,Copa del Rey,2,-,-,-,-,175',True
343052,Nicolas Pépé,TOTAL,46,8,11,5,-,"3,183'",True
343463,Cyle Larin,Championship,16,8,1,2,-,853',True
343463,Cyle Larin,Eredivisie,8,-,1,1,-,152',True
343463,Cyle Larin,Europa League,7,1,-,1,-,250',True
343463,Cyle Larin,FA Cup,4,1,-,-,-,204',True
343463,Cyle Larin,Championship Play-Offs,2,-,-,2,-,96',True
343463,Cyle Larin,KNVB Beker,-,-,-,-,-,-,True
343463,Cyle Larin,LaLiga,-,-,-,-,-,-,True
343463,Cyle Larin,TOTAL,37,10,2,6,-,"1,555'",True
343974,Mohamed Hany,Premier League,18,-,4,2,1,"1,538'",True
343974,Mohamed Hany,CAF-Champions League,10,-,1,2,-,837',True
343974,Mohamed Hany,Championship Playoff,5,-,1,1,-,425',True
343974,Mohamed Hany,Egyptian Super Cup,2,-,-,-,-,180',True
343974,Mohamed Hany,Egyptian League Cup,-,-,-,-,-,-,True
343974,Mohamed Hany,Egypt Cup,-,-,-,-,-,-,True
343974,Mohamed Hany,TOTAL,35,-,6,5,1,"2,980'",True
344695,Dayot Upamecano,Bundesliga,24,1,1,4,-,"1,798'",True
344695,Dayot Upamecano,UEFA Champions League,12,1,2,2,-,"1,013'",True
344695,Dayot Upamecano,DFB-Pokal,5,-,-,2,-,450',True
344695,Dayot Upamecano,DFL-Supercup,1,-,-,1,-,80',True
344695,Dayot Upamecano,TOTAL,42,2,3,9,-,"3,341'",True
344830,Tahith Chong,Championship,21,-,1,2,-,669',True
344830,Tahith Chong,FA Cup,1,-,-,-,-,57',True
344830,Tahith Chong,League One,-,-,-,-,-,-,True
344830,Tahith Chong,EFL Cup,-,-,-,-,-,-,True
344830,Tahith Chong,TOTAL,22,-,1,2,-,726',True
344854,Jesús Gallardo,Liga MX Apertura,14,4,1,6,-,"1,170'",True
344854,Jesús Gallardo,Liga MX Clausura,13,1,4,5,-,987',True
344854,Jesús Gallardo,Liguilla Apertura,6,-,-,2,-,570',True
344854,Jesús Gallardo,CONCACAF Champions Cup,5,3,1,-,-,444',True
344854,Jesús Gallardo,Liguilla Clausura,-,-,-,-,-,-,True
344854,Jesús Gallardo,TOTAL,38,8,6,13,-,"3,171'",True
344864,Jean-Kévin Duverne,Jupiler Pro League,14,-,1,4,-,735',True
344864,Jean-Kévin Duverne,Jupiler Pro League Champions' Play-Offs,8,1,-,1,-,421',True
344864,Jean-Kévin Duverne,Croky Cup,2,-,-,-,-,55',True
344864,Jean-Kévin Duverne,Jupiler Pro League playoff Europa League,-,-,-,-,-,-,True
344864,Jean-Kévin Duverne,Ligue 1,-,-,-,-,-,-,True
344864,Jean-Kévin Duverne,TOTAL,24,1,1,5,-,"1,211'",True
344869,Simon Banza,UAE Pro League,16,9,1,1,-,"1,142'",True
344869,Simon Banza,UAE President's Cup,2,-,-,-,-,165',True
344869,Simon Banza,UAE League Cup,2,-,-,-,-,114',True
344869,Simon Banza,Liga Portugal,-,-,-,-,-,-,True
344869,Simon Banza,Europa League Qualifying,-,-,-,-,-,-,True
344869,Simon Banza,TOTAL,20,9,1,1,-,"1,421'",True
345095,Almoez Ali,Stars League,4,1,-,-,-,168',True
345095,Almoez Ali,Amir Cup,2,-,1,1,-,135',True
345095,Almoez Ali,AFC Champions League,2,-,-,1,-,75',True
345095,Almoez Ali,QSL Cup,-,-,-,-,-,-,True
345095,Almoez Ali,AFC CL Elite Qualif.,-,-,-,-,-,-,True
345095,Almoez Ali,TOTAL,8,1,1,2,-,378',True
345700,Joe Bell,Eliteserien,6,-,1,-,-,520',True
345700,Joe Bell,UECL Qualifying,3,-,3,-,-,243',True
345700,Joe Bell,NM-Cup,1,-,-,-,-,90',True
345700,Joe Bell,TOTAL,10,-,4,-,-,853',True
345716,Fidel Escobar,Primera División Apertura,16,-,1,3,-,"1,412'",True
345716,Fidel Escobar,Apertura Play-Off,4,1,-,-,-,360',True
345716,Fidel Escobar,Primera División Clausura,4,-,-,1,-,278',True
345716,Fidel Escobar,Central American Cup,4,-,-,2,-,287',True
345716,Fidel Escobar,Copa de Costa Rica,1,1,-,-,-,90',True
345716,Fidel Escobar,Clausura Play-Off,1,-,-,-,-,90',True
345716,Fidel Escobar,TOTAL,30,2,1,6,-,"2,517'",True
345763,Duckens Nazon,Persian Gulf League,10,1,1,-,-,429',True
345763,Duckens Nazon,AFC Champions League Two,7,1,1,1,-,275',True
345763,Duckens Nazon,Hazfi Cup,1,-,-,-,-,45',True
345763,Duckens Nazon,Iran Super Cup,1,-,-,-,-,33',True
345763,Duckens Nazon,TOTAL,19,2,2,1,-,782',True
345911,Ladislav Krejčí,Premier League,28,2,1,3,1,"2,361'",True
345911,Ladislav Krejčí,FA Cup,2,-,-,-,-,180',True
345911,Ladislav Krejčí,EFL Cup,2,-,-,1,-,135',True
345911,Ladislav Krejčí,LaLiga,2,-,-,1,-,180',True
345911,Ladislav Krejčí,TOTAL,34,2,1,5,1,"2,856'",True
346314,Trevoh Chalobah,Premier League,34,3,-,3,-,"2,782'",True
346314,Trevoh Chalobah,UEFA Champions League,8,-,-,1,-,571',True
346314,Trevoh Chalobah,EFL Cup,4,-,-,-,-,276',True
346314,Trevoh Chalobah,FA Cup,1,-,-,-,-,90',True
346314,Trevoh Chalobah,TOTAL,47,3,-,4,-,"3,719'",True
346779,Ché Adams,Serie A,33,6,3,-,-,"1,897'",True
346779,Ché Adams,Italy Cup,3,2,-,-,-,213',True
346779,Ché Adams,TOTAL,36,8,3,-,-,"2,110'",True
346853,Romano Schmid,Bundesliga,34,4,8,4,-,"2,993'",True
346853,Romano Schmid,DFB-Pokal,1,-,-,-,-,90',True
346853,Romano Schmid,TOTAL,35,4,8,4,-,"3,083'",True
347138,Lyndon Dykes,Championship,41,5,4,4,-,"1,937'",True
347138,Lyndon Dykes,EFL Cup,2,-,-,-,-,80',True
347138,Lyndon Dykes,FA Cup,-,-,-,-,-,-,True
347138,Lyndon Dykes,TOTAL,43,5,4,4,-,"2,017'",True
347932,Guillermo Martínez,Liga MX Clausura,15,5,-,3,-,493',True
347932,Guillermo Martínez,Liga MX Apertura,11,4,-,3,-,849',True
347932,Guillermo Martínez,CONCACAF Champions Cup,2,-,-,-,-,43',True
347932,Guillermo Martínez,Liguilla Clausura,-,-,-,-,-,-,True
347932,Guillermo Martínez,Liguilla Apertura,-,-,-,-,-,-,True
347932,Guillermo Martínez,TOTAL,28,9,-,6,-,"1,385'",True
348791,Junya Ito,Jupiler Pro League,18,4,2,3,-,"1,027'",True
348791,Junya Ito,JPL Europe Play-Offs,10,2,3,1,-,760',True
348791,Junya Ito,Europa League,6,-,-,-,-,420',True
348791,Junya Ito,Europa League Qualifying,2,1,-,1,-,87',True
348791,Junya Ito,Jupiler Pro League playoff Europa League,-,-,-,-,-,-,True
348791,Junya Ito,Croky Cup,-,-,-,-,-,-,True
348791,Junya Ito,TOTAL,36,7,5,5,-,"2,294'",True
348795,Giovani Lo Celso,LaLiga,24,2,3,4,-,"1,397'",True
348795,Giovani Lo Celso,Europa League,6,1,-,-,-,321',True
348795,Giovani Lo Celso,Copa del Rey,2,-,-,-,-,59',True
348795,Giovani Lo Celso,TOTAL,32,3,3,4,-,"1,777'",True
348863,Juninho Bacuna,Eredivisie,13,-,2,1,-,709',True
348863,Juninho Bacuna,Süper Lig,9,-,-,1,-,214',True
348863,Juninho Bacuna,Türkiye Kupasi,3,1,1,1,-,249',True
348863,Juninho Bacuna,Keuken Kampioen Play-Offs,2,-,-,1,-,151',True
348863,Juninho Bacuna,KNVB Beker,-,-,-,-,-,-,True
348863,Juninho Bacuna,TOTAL,27,1,3,4,-,"1,323'",True
349570,Diney Borges,UAE Pro League,25,2,-,6,-,"2,250'",True
349570,Diney Borges,UAE President's Cup,1,-,-,-,-,120',True
349570,Diney Borges,UAE League Cup,-,-,-,-,-,-,True
349570,Diney Borges,TOTAL,26,2,-,6,-,"2,370'",True
349599,Pervis Estupiñán,Serie A,19,1,1,5,-,"1,036'",True
349599,Pervis Estupiñán,Italy Cup,2,-,-,1,-,177',True
349599,Pervis Estupiñán,Supercoppa Italiana,1,-,-,-,-,90',True
349599,Pervis Estupiñán,TOTAL,22,1,1,6,-,"1,303'",True
350347,Michael Woud,A-League Men,24,26,7,2,-,"2,091'",True
350347,Michael Woud,A-League Fin.,4,2,2,-,-,390',True
350347,Michael Woud,OFC Pro League,-,-,-,-,-,-,True
350347,Michael Woud,TOTAL,28,28,9,2,-,"2,481'",True
350357,Sarpreet Singh,Super liga Srbije,15,2,1,3,-,887',True
350357,Sarpreet Singh,A-League Men,2,-,-,-,-,74',True
350357,Sarpreet Singh,Kup Srbije,1,-,-,-,-,90',True
350357,Sarpreet Singh,TOTAL,18,2,1,3,-,"1,051'",True
35047,Axel Witsel,LaLiga,32,1,2,-,1,"2,533'",True
35047,Axel Witsel,Copa del Rey,-,-,-,-,-,-,True
35047,Axel Witsel,TOTAL,32,1,2,-,1,"2,533'",True
351567,Koki Ogawa,Eredivisie,26,8,4,1,-,"1,274'",True
351567,Koki Ogawa,KNVB Beker,3,1,-,-,-,101',True
351567,Koki Ogawa,TOTAL,29,9,4,1,-,"1,375'",True
351941,Gonzalo Valle,LigaPro Serie A,14,13,4,2,-,"1,260'",True
351941,Gonzalo Valle,Libertadores,6,5,3,1,-,540',True
351941,Gonzalo Valle,Copa Ecuador,-,-,-,-,-,-,True
351941,Gonzalo Valle,TOTAL,20,18,7,3,-,"1,800'",True
353032,Omar Alderete,Premier League,33,1,1,6,-,"2,802'",True
353032,Omar Alderete,FA Cup,1,-,-,-,-,90',True
353032,Omar Alderete,EFL Cup,-,-,-,-,-,-,True
353032,Omar Alderete,TOTAL,34,1,1,6,-,"2,892'",True
353403,Samuel Moutoussamy,Super League 1,21,3,-,3,-,"1,761'",True
353403,Samuel Moutoussamy,Super League Play-out,7,-,-,2,-,577',True
353403,Samuel Moutoussamy,1.Lig,4,-,-,1,-,203',True
353403,Samuel Moutoussamy,Kypello Elladas,3,-,-,1,-,116',True
353403,Samuel Moutoussamy,TOTAL,35,3,-,7,-,"2,657'",True
353432,Aubrey Modiba,Betway Premiership,27,-,3,4,-,"2,018'",True
353432,Aubrey Modiba,CAF-Champions League,9,1,4,1,-,674',True
353432,Aubrey Modiba,MTN8,3,-,-,1,-,182',True
353432,Aubrey Modiba,Nedbank Cup,2,-,-,-,-,107',True
353432,Aubrey Modiba,Carling Knockout,1,-,-,1,-,120',True
353432,Aubrey Modiba,TOTAL,42,1,7,7,-,"3,101'",True
353583,Roberto Alvarado,Liga MX Clausura,17,1,2,1,-,"1,393'",True
353583,Roberto Alvarado,Liga MX Apertura,12,3,2,-,-,810',True
353583,Roberto Alvarado,Liguilla Apertura,2,-,1,-,-,166',True
353583,Roberto Alvarado,Liguilla Clausura,-,-,-,-,-,-,True
353583,Roberto Alvarado,TOTAL,31,4,5,1,-,"2,369'",True
353892,Hiroki Ito,Bundesliga,16,1,2,-,-,921',True
353892,Hiroki Ito,UEFA Champions League,4,-,-,-,-,122',True
353892,Hiroki Ito,DFB-Pokal,3,-,-,-,-,6',True
353892,Hiroki Ito,DFL-Supercup,-,-,-,-,-,-,True
353892,Hiroki Ito,TOTAL,23,1,2,-,-,"1,049'",True
354145,Jorge Carrascal,Série A,13,2,1,1,-,618',True
354145,Jorge Carrascal,Campeonato Carioca,7,1,3,-,-,429',True
354145,Jorge Carrascal,Libertadores,4,-,-,-,-,311',True
354145,Jorge Carrascal,FIFA Intercontinental Cup,3,-,-,-,-,209',True
354145,Jorge Carrascal,Recopa Sudamericana,2,-,-,1,-,148',True
354145,Jorge Carrascal,Copa do Brasil,1,-,-,1,-,63',True
354145,Jorge Carrascal,Supercopa Rei,1,-,-,-,-,45',True
354145,Jorge Carrascal,Russian Cup,-,-,-,-,-,-,True
354145,Jorge Carrascal,Premier Liga,-,-,-,-,-,-,True
354145,Jorge Carrascal,TOTAL,31,3,4,3,-,"1,823'",True
354482,Amir Murillo,Ligue 1,16,2,2,4,-,988',True
354482,Amir Murillo,Süper Lig,12,1,1,4,-,957',True
354482,Amir Murillo,UEFA Champions League,7,-,-,1,-,388',True
354482,Amir Murillo,Türkiye Kupasi,3,1,-,-,-,270',True
354482,Amir Murillo,Coupe de France,1,-,2,-,-,90',True
354482,Amir Murillo,Trophée des Champions,1,-,-,-,-,13',True
354482,Amir Murillo,TOTAL,40,4,5,9,-,"2,706'",True
354763,Derrick Etienne Jr.,MLS,11,2,-,-,-,647',True
354763,Derrick Etienne Jr.,Canadian Championship,1,-,1,1,-,90',True
354763,Derrick Etienne Jr.,TOTAL,12,2,1,1,-,737',True
355816,Ko Itakura,Eredivisie,18,1,-,2,-,"1,344'",True
355816,Ko Itakura,UEFA Champions League,6,-,-,1,-,455',True
355816,Ko Itakura,Play-Offs Conference League,1,-,-,-,-,35',True
355816,Ko Itakura,KNVB Beker,1,-,-,-,-,81',True
355816,Ko Itakura,TOTAL,26,1,-,3,-,"1,915'",True
355817,Kaku,UAE Pro League,22,4,7,3,-,"1,836'",True
355817,Kaku,UAE League Cup,5,-,1,-,-,434',True
355817,Kaku,UAE President's Cup,3,-,2,-,-,180',True
355817,Kaku,TOTAL,30,4,10,3,-,"2,450'",True
355915,Cristian Romero,Premier League,23,4,1,9,1,"1,873'",True
355915,Cristian Romero,UEFA Champions League,8,1,3,2,-,694',True
355915,Cristian Romero,UEFA Super Cup,1,1,-,-,-,90',True
355915,Cristian Romero,FA Cup,-,-,-,-,-,-,True
355915,Cristian Romero,EFL Cup,-,-,-,-,-,-,True
355915,Cristian Romero,TOTAL,32,6,4,11,1,"2,657'",True
356042,Carlos Acevedo,Liga MX Apertura,17,28,5,1,-,"1,530'",True
356042,Carlos Acevedo,Liga MX Clausura,15,36,-,-,-,"1,330'",True
356042,Carlos Acevedo,TOTAL,32,64,5,1,-,"2,860'",True
356044,Jorge Sánchez,Liga MX Apertura,12,-,1,1,-,"1,011'",True
356044,Jorge Sánchez,Super League 1,6,-,1,-,-,450',True
356044,Jorge Sánchez,Super League Play-off,4,-,-,2,-,183',True
356044,Jorge Sánchez,Liga MX Clausura,4,-,-,-,-,218',True
356044,Jorge Sánchez,Liguilla Apertura,3,-,-,-,-,198',True
356044,Jorge Sánchez,FIFA Intercontinental Cup,1,1,-,-,-,87',True
356044,Jorge Sánchez,Europa League,1,-,-,-,-,90',True
356044,Jorge Sánchez,Kypello Elladas,-,-,-,-,-,-,True
356044,Jorge Sánchez,TOTAL,31,1,2,3,-,"2,237'",True
356141,Daichi Kamada,Premier League,28,-,1,3,-,"1,909'",True
356141,Daichi Kamada,Conference League,14,1,4,-,-,"1,004'",True
356141,Daichi Kamada,EFL Cup,2,-,-,1,-,180',True
356141,Daichi Kamada,UECL Qualifying,1,-,-,-,-,90',True
356141,Daichi Kamada,Community Shield,1,-,-,-,-,29',True
356141,Daichi Kamada,FA Cup,-,-,-,-,-,-,True
356141,Daichi Kamada,TOTAL,46,1,5,4,-,"3,212'",True
357003,Martin Erlić,Superliga,11,1,-,3,-,838',True
357003,Martin Erlić,Europa League,8,4,1,3,-,734',True
357003,Martin Erlić,Superliga Championship round,7,1,-,1,-,585',True
357003,Martin Erlić,Oddset Pokalen,5,-,-,1,-,431',True
357003,Martin Erlić,Europa League Qualifying,3,-,-,1,-,238',True
357003,Martin Erlić,Future Cup,1,-,-,-,-,45',True
357003,Martin Erlić,TOTAL,35,6,1,9,-,"2,871'",True
357117,Alban Lafont,Super League 1,16,13,6,1,-,"1,395'",True
357117,Alban Lafont,Europa League,10,12,3,1,-,930',True
357117,Alban Lafont,Super League Play-off,6,7,2,1,-,540',True
357117,Alban Lafont,Kypello Elladas,5,4,2,-,-,450',True
357117,Alban Lafont,Europa League Qualifying,-,-,-,-,-,-,True
357117,Alban Lafont,Champions League Qu.,-,-,-,-,-,-,True
357117,Alban Lafont,TOTAL,37,36,13,3,-,"3,315'",True
357119,Ibrahima Konaté,Premier League,36,1,-,7,-,"3,100'",True
357119,Ibrahima Konaté,UEFA Champions League,10,1,-,1,-,871',True
357119,Ibrahima Konaté,FA Cup,4,-,-,1,-,219',True
357119,Ibrahima Konaté,Community Shield,1,-,-,1,-,90',True
357119,Ibrahima Konaté,EFL Cup,-,-,-,-,-,-,True
357119,Ibrahima Konaté,TOTAL,51,2,-,10,-,"4,280'",True
357125,Shahriar Moghanlou,UAE Pro League,25,8,2,4,-,"1,921'",True
357125,Shahriar Moghanlou,UAE President's Cup,1,-,-,-,-,86',True
357125,Shahriar Moghanlou,UAE League Cup,1,-,-,-,-,66',True
357125,Shahriar Moghanlou,TOTAL,27,8,2,4,-,"2,073'",True
357147,Diogo Dalot,Premier League,34,1,3,5,-,"2,616'",True
357147,Diogo Dalot,FA Cup,1,-,-,-,-,90',True
357147,Diogo Dalot,EFL Cup,1,-,-,-,-,90',True
357147,Diogo Dalot,TOTAL,36,1,3,5,-,"2,796'",True
357153,Diogo Costa,Liga Portugal,33,15,21,3,-,"2,907'",True
357153,Diogo Costa,Europa League,12,10,3,-,-,"1,080'",True
357153,Diogo Costa,Taça de Portugal,4,2,2,-,-,360',True
357153,Diogo Costa,Allianz Cup,-,-,-,-,-,-,True
357153,Diogo Costa,TOTAL,49,27,26,3,-,"4,347'",True
357164,Rafael Leão,Serie A,29,9,3,5,-,"1,861'",True
357164,Rafael Leão,Italy Cup,2,1,-,-,-,107',True
357164,Rafael Leão,Supercoppa Italiana,-,-,-,-,-,-,True
357164,Rafael Leão,TOTAL,31,10,3,5,-,"1,968'",True
357662,Declan Rice,Premier League,36,4,7,3,-,"3,099'",True
357662,Declan Rice,UEFA Champions League,13,1,2,4,-,"1,069'",True
357662,Declan Rice,EFL Cup,6,-,2,-,-,288',True
357662,Declan Rice,FA Cup,-,-,-,-,-,-,True
357662,Declan Rice,TOTAL,55,5,11,7,-,"4,456'",True
358418,Gabriel Ávalos,Torneo Apertura,16,9,5,2,-,"1,420'",True
358418,Gabriel Ávalos,Playoff Torneo Apertura,1,1,-,-,-,90',True
358418,Gabriel Ávalos,Copa Argentina,1,-,-,-,-,72',True
358418,Gabriel Ávalos,TOTAL,18,10,5,2,-,"1,582'",True
358504,Ritsu Doan,Bundesliga,31,5,5,5,-,"2,379'",True
358504,Ritsu Doan,UEFA Champions League,7,-,1,1,-,478',True
358504,Ritsu Doan,DFB-Pokal,2,2,-,-,-,200',True
358504,Ritsu Doan,TOTAL,40,7,6,6,-,"3,057'",True
360412,Jordy Caicedo,Torneo Apertura,15,8,-,7,-,"1,328'",True
360412,Jordy Caicedo,LaLiga2,10,-,-,1,-,123',True
360412,Jordy Caicedo,Copa del Rey,3,-,-,-,-,251',True
360412,Jordy Caicedo,Playoff Torneo Apertura,2,-,-,1,-,165',True
360412,Jordy Caicedo,Copa Argentina,-,-,-,-,-,-,True
360412,Jordy Caicedo,Liga MX Clausura,-,-,-,-,-,-,True
360412,Jordy Caicedo,TOTAL,30,8,-,9,-,"1,867'",True
360518,Teun Koopmeiners,Serie A,33,-,-,5,-,"1,819'",True
360518,Teun Koopmeiners,UEFA Champions League,10,2,1,-,-,744',True
360518,Teun Koopmeiners,Italy Cup,2,-,-,-,-,106',True
360518,Teun Koopmeiners,TOTAL,45,2,1,5,-,"2,669'",True
363223,Jack Hendry,Saudi Pro League,30,1,-,8,-,"2,558'",True
363223,Jack Hendry,King's Cup,1,-,-,-,-,120',True
363223,Jack Hendry,TOTAL,31,1,-,8,-,"2,678'",True
364938,Fredrik Bjørkan,Eliteserien,10,1,-,-,-,636',True
364938,Fredrik Bjørkan,UEFA Champions League,10,-,2,1,-,912',True
364938,Fredrik Bjørkan,NM-Cup,4,-,-,-,-,260',True
364938,Fredrik Bjørkan,Champions League Qu.,2,-,1,-,-,180',True
364938,Fredrik Bjørkan,TOTAL,26,1,3,1,-,"1,988'",True
367284,Leo Østigård,Serie A,30,5,1,7,-,"2,623'",True
367284,Leo Østigård,Italy Cup,1,-,-,-,-,21',True
367284,Leo Østigård,TOTAL,31,5,1,7,-,"2,644'",True
368891,Arthur Theate,Bundesliga,24,1,1,8,-,"2,144'",True
368891,Arthur Theate,UEFA Champions League,8,-,-,-,-,720',True
368891,Arthur Theate,DFB-Pokal,1,-,-,-,-,120',True
368891,Arthur Theate,TOTAL,33,1,1,8,-,"2,984'",True
369567,Sasa Kalajdzic,Bundesliga,23,6,7,2,-,"1,324'",True
369567,Sasa Kalajdzic,ÖFB-Cup,4,1,4,1,-,392',True
369567,Sasa Kalajdzic,Premier League,1,-,-,-,-,14',True
369567,Sasa Kalajdzic,EFL Cup,1,-,-,-,-,9',True
369567,Sasa Kalajdzic,TOTAL,29,7,11,3,-,"1,739'",True
370789,Julian Ryerson,Bundesliga,31,-,15,8,-,"2,274'",True
370789,Julian Ryerson,UEFA Champions League,9,-,2,2,-,606',True
370789,Julian Ryerson,DFB-Pokal,2,-,1,-,-,187',True
370789,Julian Ryerson,TOTAL,42,-,18,10,-,"3,067'",True
370997,Dominik Kotarski,Superliga,22,34,4,1,-,"1,980'",True
370997,Dominik Kotarski,Superliga Relegation round,8,6,4,-,-,720',True
370997,Dominik Kotarski,UEFA Champions League,8,21,-,-,-,720',True
370997,Dominik Kotarski,Oddset Pokalen,6,5,2,-,-,540',True
370997,Dominik Kotarski,Champions League Qu.,6,1,5,-,-,540',True
370997,Dominik Kotarski,Superliga Europa Playoff,1,1,-,1,-,120',True
370997,Dominik Kotarski,TOTAL,51,68,15,2,-,"4,620'",True
371001,Josip Sutalo,Eredivisie,24,-,-,1,-,"1,797'",True
371001,Josip Sutalo,UEFA Champions League,6,-,-,-,-,401',True
371001,Josip Sutalo,KNVB Beker,1,-,-,-,-,90',True
371001,Josip Sutalo,Play-Offs Conference League,-,-,-,-,-,-,True
371001,Josip Sutalo,TOTAL,31,-,-,1,-,"2,288'",True
371013,Ivor Pandur,Championship,45,65,11,8,-,"4,050'",True
371013,Ivor Pandur,Championship Play-Offs,3,-,3,-,-,270',True
371013,Ivor Pandur,FA Cup,-,-,-,-,-,-,True
371013,Ivor Pandur,EFL Cup,-,-,-,-,-,-,True
